# Spectrum H, 20 nm slit
# Spectrum #00053	4:16:37 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1208.66              0.163654
1209.04              0.154222
1209.42              0.158711
1209.8               0.153762
1210.18              0.158545
1210.56              0.15811
1210.94              0.161226
1211.32              0.161541
1211.7               0.150231
1212.08              0.1547
1212.46              0.157984
1212.84              0.15371
1213.22              0.149273
1213.6               0.148342
1213.98              0.154664
1214.36              0.161875
1214.74              0.164948
1215.12              0.16257
1215.5               0.151097
1215.88              0.154349
1216.26              0.153129
1216.64              0.146706
1217.02              0.149384
1217.4               0.153554
1217.78              0.158149
1218.16              0.151733
1218.54              0.153499
1218.92              0.145749
1219.3               0.149867
1219.68              0.162135
1220.06              0.170621
1220.44              0.158578
1220.82              0.148605
1221.2               0.153878
1221.58              0.165202
1221.96              0.158808
1222.34              0.156299
1222.72              0.156614
1223.1               0.15273
1223.48              0.141702
1223.86              0.150409
1224.24              0.145294
1224.62              0.148537
1225                 0.146333
1225.38              0.15371
1225.76              0.157108
1226.14              0.150578
1226.52              0.1505
1226.9               0.157341
1227.28              0.153327
1227.66              0.16514
1228.04              0.154502
1228.42              0.16245
1228.8               0.160674
1229.18              0.154219
1229.56              0.160548
1229.94              0.163774
1230.32              0.172056
1230.7               0.166682
1231.08              0.158737
1231.46              0.161528
1231.84              0.170154
1232.22              0.160785
1232.6               0.157221
1232.98              0.164728
1233.36              0.160087
1233.74              0.171157
1234.12              0.164712
1234.5               0.172121
1234.88              0.168012
1235.26              0.173075
1235.64              0.17461
1236.02              0.164961
1236.4               0.17533
1236.78              0.17362
1237.16              0.166422
1237.54              0.159743
1237.92              0.159915
1238.3               0.162602
1238.68              0.160824
1239.06              0.154638
1239.44              0.17142
1239.82              0.164621
1240.2               0.16956
1240.58              0.165529
1240.96              0.167512
1241.34              0.169135
1241.72              0.159295
1242.1               0.154255
1242.48              0.16858
1242.86              0.160645
1243.24              0.160707
1243.62              0.152278
1244                 0.15531
1244.38              0.154336
1244.76              0.164436
1245.14              0.160311
1245.52              0.158299
1245.9               0.159285
1246.28              0.166678
1246.66              0.161628
1247.04              0.156338
1247.42              0.148783
1247.8               0.157848
1248.18              0.148858
1248.56              0.149604
1248.94              0.148348
1249.32              0.156108
1249.7               0.155923
