# Photomultiplier 600V, Amplifier 1uA x3
# Spectrum #00013	2:47:35 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1091.12              0.018192
1091.53              0.018039
1091.94              0.018607
1092.35              0.021382
1092.76              0.045486
1093.17              0.035671
1093.58              0.027743
1093.99              0.023638
1094.4               0.021116
1094.81              0.019892
1095.22              0.022041
1095.63              0.066766
1096.04              0.04875
1096.45              0.036363
1096.86              0.051577
1097.27              0.054939
1097.68              0.038966
1098.09              0.030466
1098.5               0.023504
1098.91              0.020457
1099.32              0.074337
1099.73              0.107417
1100.14              0.068447
1100.55              0.045989
1100.96              0.03325
1101.37              0.02798
1101.78              0.023797
1102.19              0.020597
1102.6               0.019701
1103.01              0.017974
1103.42              0.017208
1103.83              0.017455
1104.24              0.017958
1104.65              0.017095
1105.06              0.017939
1105.47              0.01777
1105.88              0.017695
1106.29              0.017095
1106.7               0.01727
1107.11              0.018127
1107.52              0.01837
1107.93              0.0174
1108.34              0.016994
1108.75              0.016602
1109.16              0.017319
1109.57              0.017994
1109.98              0.016829
1110.39              0.016309
1110.8               0.017932
1111.21              0.018993
1111.62              0.018263
1112.03              0.017079
1112.44              0.018799
1112.85              0.019285
1113.26              0.018049
1113.67              0.017624
1114.08              0.018279
1114.49              0.017137
1114.9               0.017627
1115.31              0.017832
1115.72              0.01654
1116.13              0.017312
1116.54              0.017147
1116.95              0.016589
1117.36              0.016592
1117.77              0.0169
1118.18              0.017653
1118.59              0.018584
1119                 0.016433
1119.41              0.017244
1119.82              0.017215
1120.23              0.017484
1120.64              0.017832
1121.05              0.018669
1121.46              0.017994
1121.87              0.017744
1122.28              0.017845
1122.69              0.018094
1123.1               0.017186
1123.51              0.016741
1123.92              0.017001
1124.33              0.015161
1124.74              0.017786
1125.15              0.019208
1125.56              0.018575
1125.97              0.018143
1126.38              0.018724
1126.79              0.018393
1127.2               0.019724
1127.61              0.018221
1128.02              0.018516
1128.43              0.01875
1128.84              0.019318
1129.25              0.019529
1129.66              0.017825
1130.07              0.017656
1130.48              0.016968
1130.89              0.016861
1131.3               0.018864
1131.71              0.018633
1132.12              0.018536
1132.53              0.018182
1132.94              0.018017
1133.35              0.019639
1133.76              0.01874
1134.17              0.017974
1134.58              0.018425
1134.99              0.018698
1135.4               0.017789
1135.81              0.018948
1136.22              0.018984
1136.63              0.018377
1137.04              0.017098
1137.45              0.019208
1137.86              0.017679
1138.27              0.017958
1138.68              0.017556
1139.09              0.018474
1139.5               0.018279
1139.91              0.018695
1140.32              0.016556
1140.73              0.016809
1141.14              0.017504
1141.55              0.019334
1141.96              0.01776
1142.37              0.01876
1142.78              0.01887
1143.19              0.016848
1143.6               0.016397
1144.01              0.018
1144.42              0.018393
1144.83              0.017685
1145.24              0.017676
1145.65              0.017445
1146.06              0.017634
1146.47              0.017156
1146.88              0.018361
1147.29              0.017374
1147.7               0.018331
1148.11              0.016991
1148.52              0.018682
1148.93              0.017095
1149.34              0.017916
1149.75              0.018568
1150.16              0.018737
1150.57              0.01901
1150.98              0.019334
1151.39              0.017046
1151.8               0.017909
1152.21              0.01851
1152.62              0.018416
1153.03              0.018672
1153.44              0.018565
1153.85              0.018571
1154.26              0.027337
1154.67              0.030274
1155.08              0.025598
1155.49              0.021174
1155.9               0.020739
1156.31              0.018909
1156.72              0.01974
1157.13              0.019104
1157.54              0.018507
1157.95              0.01741
1158.36              0.028619
1158.77              0.036168
1159.18              0.028457
1159.59              0.024387
1160                 0.022628
1160.41              0.021476
1160.82              0.019691
1161.23              0.020473
1161.64              0.019247
1162.05              0.018078
1162.46              0.018458
1162.87              0.019042
1163.28              0.018643
