# Resistivity Experiment v3.0
# 
# Data Acquisition Unit: Agilent Model 34970A
# Start Time: 1:50:47.002 PM 5/24/2018 ; Start Temp: 298.9410 K
# Time (s)   Temp (K)         R1         R2         R3         R4         R5
  2391.178   229.1340   743.0358   2795.036   4.128028    1736509   26.81552
  2393.180   229.1320   743.0365   2795.112   4.127712    1738585   26.81704
  2395.113   229.1330   743.0409   2795.099   4.129105    1737914   26.81672
  2396.609   229.1330   743.0409   2795.017   4.128788    1736294   26.81723
  2398.107   229.1340   743.0441   2795.099   4.128282    1738269   26.81749
  2399.607   229.1350   743.0460   2795.106   4.127964    1738104   26.81723
  2401.112   229.1350   743.0492   2795.061   4.127838    1735965   26.81698
  2402.613   229.1350   743.0511   2795.080   4.128598    1737282   26.81742
  2404.107   229.1360   743.0511   2795.068   4.128218    1737585   26.81628
  2405.606   229.1360   743.0543   2795.023   4.127712    1735940   26.81704
  2407.106   229.1370   743.0555   2795.074   4.127965    1737636   26.81704
  2408.615   229.1380   743.0580   2795.112   4.128471    1738320   26.81679
  2410.105   229.1380   743.0612   2795.042   4.129295    1735750   26.81717
  2411.606   229.1380   743.0644   2795.061   4.128344    1736737   26.81672
  2413.115   229.1380   743.0644   2795.087   4.127964    1737699   26.81723
  2414.605   229.1390   743.0676   2795.017   4.128661    1735851   26.81679
  2416.099   229.1390   743.0707   2795.055   4.129105    1736978   26.81723
  2417.608   229.1380   743.0720   2795.099   4.127965    1737864   26.81685
  2419.261   229.1400   743.0739   2795.030   4.128598    1735484   26.81635
  2421.109   229.1400   743.0777   2795.030   4.128915    1735332   26.81755
  2422.719   229.1390   743.0796   2795.030   4.128409    1735800   26.81710
  2424.618   229.1420   743.0815   2795.061   4.128598    1736813   26.81761
  2426.108   229.1410   743.0859   2795.017   4.128155    1735686   26.81628
  2427.691   229.1440   743.0878   2795.074   4.128978    1737130   26.81660
  2429.599   229.1440   743.0897   2795.042   4.128218    1735155   26.81723
  2431.106   229.1440   743.0961   2795.036   4.129169    1735345   26.81749
  2432.606   229.1440   743.0948   2795.080   4.129232    1737003   26.81692
  2434.116   229.1450   743.0986   2795.061   4.128028    1735800   26.81749
  2435.607   229.1440   743.1017   2795.004   4.128852    1735509   26.81641
  2437.106   229.1470   743.1024   2795.068   4.128535    1737244   26.81660
  2438.615   229.1460   743.1062   2795.099   4.128661    1737117   26.81660
  2440.107   229.1460   743.1100   2795.004   4.128534    1734522   26.81685
  2441.605   229.1460   743.1119   2795.061   4.128155    1736294   26.81615
  2443.879   229.1490   743.1163   2795.068   4.128282    1737130   26.81710
  2445.617   229.1470   743.1189   2794.966   4.128599    1734699   26.81615
  2447.110   229.1490   743.1215   2795.068   4.127965    1736598   26.81698
  2448.606   229.1480   743.1240   2795.055   4.128725    1736231   26.81749
  2450.104   229.1490   743.1296   2795.004   4.128408    1734066   26.81660
  2451.606   229.1510   743.1309   2795.030   4.129042    1735560   26.81710
  2453.116   229.1510   743.1335   2795.042   4.128789    1736256   26.81679
  2454.597   229.1510   743.1373   2794.960   4.128092    1734117   26.81615
  2456.105   229.1510   743.1385   2795.017   4.129042    1734750   26.81672
  2457.599   229.1520   743.1404   2795.055   4.128661    1736484   26.81704
  2459.161   229.1520   743.1449   2794.992   4.128915    1734142   26.81723
  2461.106   229.1530   743.1487   2794.992   4.128535    1733952   26.81679
  2462.604   229.1540   743.1525   2795.036   4.128789    1735800   26.81742
  2464.214   229.1550   743.1563   2795.036   4.128599    1736041   26.81672
  2466.108   229.1560   743.1588   2794.960   4.128472    1734168   26.81730
  2467.602   229.1570   743.1614   2795.049   4.128978    1736016   26.81704
  2469.176   229.1570   743.1671   2794.947   4.128472    1733509   26.81565
  2471.105   229.1570   743.1702   2794.998   4.129042    1733978   26.81685
  2472.606   229.1580   743.1740   2795.011   4.129612    1735370   26.81717
  2474.120   229.1590   743.1772   2795.004   4.128661    1734889   26.81717
  2475.603   229.1600   743.1823   2794.992   4.129232    1734256   26.81666
  2477.105   229.1590   743.1842   2795.042   4.129232    1735611   26.81628
  2478.605   229.1610   743.1880   2794.998   4.128978    1734180   26.81710
  2480.607   229.1610   743.1899   2795.004   4.128408    1733598   26.81698
  2482.103   229.1630   743.1956   2794.992   4.128725    1734914   26.81666
  2483.605   229.1630   743.1987   2794.941   4.128535    1733167   26.81730
  2485.797   229.1640   743.2026   2794.916   4.128599    1732648   26.81704
  2487.611   229.1640   743.2064   2795.023   4.128472    1735028   26.81635
  2489.103   229.1660   743.2114   2794.954   4.129042    1732319   26.81660
  2490.597   229.1650   743.2127   2794.992   4.129802    1733990   26.81736
  2492.184   229.1660   743.2184   2795.004   4.129169    1734813   26.81679
  2494.097   229.1670   743.2222   2794.916   4.129358    1732180   26.81641
  2495.604   229.1680   743.2286   2794.954   4.129422    1732940   26.81698
  2497.104   229.1690   743.2298   2794.998   4.129422    1734319   26.81723
  2498.602   229.1700   743.2336   2794.985   4.129485    1733750   26.81666
  2500.343   229.1710   743.2387   2794.954   4.129358    1732598   26.81698
  2502.103   229.1710   743.2419   2794.973   4.128471    1733433   26.81692
  2503.604   229.1730   743.2444   2794.979   4.129041    1733395   26.81736
  2505.103   229.1730   743.2488   2794.884   4.129295    1731636   26.81717
  2507.097   229.1750   743.2520   2794.985   4.128662    1733686   26.81730
  2508.604   229.1740   743.2596   2794.985   4.128979    1733902   26.81730
  2510.355   229.1760   743.2628   2794.878   4.129232    1731243   26.81704
  2512.105   229.1750   743.2666   2794.954   4.129612    1732053   26.81704
  2513.602   229.1770   743.2710   2794.954   4.128282    1733180   26.81635
  2515.094   229.1770   743.2761   2794.884   4.129168    1731041   26.81749
  2516.908   229.1800   743.2792   2794.979   4.129042    1733433   26.81742
  2518.604   229.1790   743.2844   2794.954   4.128725    1732914   26.81698
  2520.304   229.1790   743.2900   2794.966   4.129421    1732648   26.81723
  2522.373   229.1820   743.2945   2794.878   4.129485    1731117   26.81692
  2524.098   229.1810   743.2983   2794.960   4.129041    1732674   26.81710
  2525.616   229.1820   743.3033   2794.941   4.128408    1732522   26.81755
  2527.103   229.1820   743.3065   2794.871   4.129675    1730281   26.81685
  2528.604   229.1850   743.3103   2794.916   4.129168    1731433   26.81698
  2530.344   229.1850   743.3160   2794.935   4.129295    1732117   26.81685
  2532.102   229.1870   743.3204   2794.909   4.129168    1731420   26.81755
  2533.596   229.1870   743.3249   2794.878   4.130308    1729699   26.81660
  2535.102   229.1880   743.3293   2794.903   4.128915    1730826   26.81654
  2536.601   229.1900   743.3337   2794.922   4.129422    1731775   26.81717
  2538.100   229.1890   743.3376   2794.903   4.129105    1730826   26.81679
  2539.625   229.1910   743.3414   2794.903   4.129359    1731066   26.81672
